event_id,event_time_s,event,signal,can_id,value,sample_time_s,age_ms,unit,source,status
E13,44.3225,第1轮Pack放电电流峰值,DI_systemState,0x118,ENABLE,44.3223,0.2,enum/raw,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_accelPedalPos,0x118,25.200000000000003,44.3223,0.2,%,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_torqueCommand,0x108,530.0,44.2635,59.0,Nm,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_torqueActual,0x108,530.0,44.2635,59.0,Nm,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_axleSpeed,0x108,229.70000000000002,44.2635,59.0,RPM,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_vehicleSpeed,0x257,28.560000000000002,44.3024,20.1,kph,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,DI_elecPower,0x266,13.0,44.3135,9.0,kW,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,BMS_packVoltage,0x132,344.19,44.3225,0.0,V,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,BMS_packCurrent,0x132,41.0,44.3225,0.0,A,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,PackPower_derived,0x132,14.11179,44.3225,0.0,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E13,44.3225,第1轮Pack放电电流峰值,IBST_sInputRodDriver,0x39D,-0.015625,44.315,7.5,mm,dbc/Model3CAN.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,44.315,7.5,enum/raw,dbc/Model3CAN.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,IBST_internalState,0x39D,NO_MODE_ACTIVE,44.315,7.5,enum/raw,dbc/Model3CAN.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,VCLEFT_brakeSwitchPressed,0x3C2,0.0,44.2348,87.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E13,44.3225,第1轮Pack放电电流峰值,BMS_socUI,0x292,32.5,44.2925,30.0,%,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_gear,0x118,D,44.9223,0.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_systemState,0x118,ENABLE,44.9223,0.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_accelPedalPos,0x118,24.8,44.9223,0.7,%,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_torqueCommand,0x108,506.0,44.8632,59.8,Nm,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_torqueActual,0x108,508.0,44.8632,59.8,Nm,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_axleSpeed,0x108,240.9,44.8632,59.8,RPM,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_vehicleSpeed,0x257,30.0,44.923,0.0,kph,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,DI_elecPower,0x266,13.0,44.9227,0.3,kW,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,BMS_packVoltage,0x132,343.97,44.9225,0.5,V,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,BMS_packCurrent,0x132,40.5,44.9225,0.5,A,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,PackPower_derived,0x132,13.930785000000002,44.9225,0.5,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E14,44.923,第1轮首次达到30 km/h,IBST_sInputRodDriver,0x39D,-0.015625,44.9152,7.8,mm,dbc/Model3CAN.dbc,available
E14,44.923,第1轮首次达到30 km/h,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,44.9152,7.8,enum/raw,dbc/Model3CAN.dbc,available
E14,44.923,第1轮首次达到30 km/h,IBST_internalState,0x39D,NO_MODE_ACTIVE,44.9152,7.8,enum/raw,dbc/Model3CAN.dbc,available
E14,44.923,第1轮首次达到30 km/h,VCLEFT_brakeSwitchPressed,0x3C2,0.0,44.835,88.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E14,44.923,第1轮首次达到30 km/h,BMS_socUI,0x292,32.5,44.8945,28.5,%,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_gear,0x118,D,51.1809,1.2,enum/raw,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_systemState,0x118,ENABLE,51.1809,1.2,enum/raw,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_accelPedalPos,0x118,18.400000000000002,51.1809,1.2,%,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_torqueCommand,0x108,106.0,51.1618,20.3,Nm,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_torqueActual,0x108,104.0,51.1618,20.3,Nm,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_axleSpeed,0x108,279.40000000000003,51.1618,20.3,RPM,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_vehicleSpeed,0x257,34.72,51.1821,0.0,kph,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,DI_elecPower,0x266,3.0,51.1816,0.5,kW,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,BMS_packVoltage,0x132,346.06,51.1726,9.5,V,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,BMS_packCurrent,0x132,10.9,51.1726,9.5,A,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,PackPower_derived,0x132,3.7720540000000002,51.1726,9.5,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E15,51.1821,第1轮车速峰值,IBST_sInputRodDriver,0x39D,0.0,51.1554,26.7,mm,dbc/Model3CAN.dbc,available
E15,51.1821,第1轮车速峰值,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,51.1554,26.7,enum/raw,dbc/Model3CAN.dbc,available
E15,51.1821,第1轮车速峰值,IBST_internalState,0x39D,TRANSITION_TO_IDLE,51.1554,26.7,enum/raw,dbc/Model3CAN.dbc,available
E15,51.1821,第1轮车速峰值,VCLEFT_brakeSwitchPressed,0x3C2,0.0,51.1353,46.8,enum/raw,input/tesla_model3_ONYX.dbc,available
E15,51.1821,第1轮车速峰值,BMS_socUI,0x292,32.5,51.0927,89.4,%,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_gear,0x118,D,51.7609,1.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_systemState,0x118,ENABLE,51.7609,1.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_accelPedalPos,0x118,15.600000000000001,51.7609,1.1,%,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_torqueCommand,0x108,-10.0,51.762,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_torqueActual,0x108,-10.0,51.762,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_axleSpeed,0x108,273.6,51.762,0.0,RPM,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_vehicleSpeed,0x257,34.64,51.7421,19.9,kph,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,DI_elecPower,0x266,0.0,51.7618,0.2,kW,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,BMS_packVoltage,0x132,346.74,51.7527,9.3,V,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,BMS_packCurrent,0x132,1.5,51.7527,9.3,A,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,PackPower_derived,0x132,0.52011,51.7527,9.3,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E16,51.762,第1轮请求转负,IBST_sInputRodDriver,0x39D,0.0,51.7554,6.6,mm,dbc/Model3CAN.dbc,available
E16,51.762,第1轮请求转负,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,51.7554,6.6,enum/raw,dbc/Model3CAN.dbc,available
E16,51.762,第1轮请求转负,IBST_internalState,0x39D,TRANSITION_TO_IDLE,51.7554,6.6,enum/raw,dbc/Model3CAN.dbc,available
E16,51.762,第1轮请求转负,VCLEFT_brakeSwitchPressed,0x3C2,0.0,51.7353,26.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E16,51.762,第1轮请求转负,BMS_socUI,0x292,32.5,51.6927,69.3,%,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_gear,0x118,D,51.9007,2.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_systemState,0x118,ENABLE,51.9007,2.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_accelPedalPos,0x118,15.600000000000001,51.9007,2.1,%,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_torqueCommand,0x108,-22.0,51.8616,41.2,Nm,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_torqueActual,0x108,18.0,51.8616,41.2,Nm,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_axleSpeed,0x108,271.90000000000003,51.8616,41.2,RPM,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_vehicleSpeed,0x257,34.56,51.9018,1.0,kph,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,DI_elecPower,0x266,-0.5,51.901,1.8,kW,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,BMS_packVoltage,0x132,347.04,51.9028,0.0,V,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,BMS_packCurrent,0x132,-0.1,51.9028,0.0,A,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,PackPower_derived,0x132,-0.034704,51.9028,0.0,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,IBST_sInputRodDriver,0x39D,0.0,51.8752,27.6,mm,dbc/Model3CAN.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,51.8752,27.6,enum/raw,dbc/Model3CAN.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,IBST_internalState,0x39D,TRANSITION_TO_IDLE,51.8752,27.6,enum/raw,dbc/Model3CAN.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,VCLEFT_brakeSwitchPressed,0x3C2,0.0,51.8357,67.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E17,51.9028,第1轮负请求期间首次观察到Pack净回收,BMS_socUI,0x292,32.5,51.8945,8.3,%,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_gear,0x118,D,57.7601,1.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_systemState,0x118,ENABLE,57.7601,1.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_accelPedalPos,0x118,18.8,57.7601,1.0,%,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_torqueCommand,0x108,10.0,57.7611,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_torqueActual,0x108,10.0,57.7611,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_axleSpeed,0x108,231.8,57.7611,0.0,RPM,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_vehicleSpeed,0x257,28.799999999999997,57.7404,20.7,kph,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,DI_elecPower,0x266,0.0,57.7604,0.7,kW,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,BMS_packVoltage,0x132,347.21,57.7529,8.2,V,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,BMS_packCurrent,0x132,1.5,57.7529,8.2,A,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,PackPower_derived,0x132,0.5208149999999999,57.7529,8.2,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E18,57.7611,第1轮请求退出负值,IBST_sInputRodDriver,0x39D,-0.015625,57.7557,5.4,mm,dbc/Model3CAN.dbc,available
E18,57.7611,第1轮请求退出负值,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,57.7557,5.4,enum/raw,dbc/Model3CAN.dbc,available
E18,57.7611,第1轮请求退出负值,IBST_internalState,0x39D,NO_MODE_ACTIVE,57.7557,5.4,enum/raw,dbc/Model3CAN.dbc,available
E18,57.7611,第1轮请求退出负值,VCLEFT_brakeSwitchPressed,0x3C2,0.0,57.7357,25.4,enum/raw,input/tesla_model3_ONYX.dbc,available
E18,57.7611,第1轮请求退出负值,BMS_socUI,0x292,32.5,57.6924,68.7,%,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_gear,0x118,D,71.9592,0.9,enum/raw,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_systemState,0x118,ENABLE,71.9592,0.9,enum/raw,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_accelPedalPos,0x118,4.800000000000001,71.9592,0.9,%,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_torqueCommand,0x108,-40.0,71.9601,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_torqueActual,0x108,-26.0,71.9601,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_axleSpeed,0x108,241.0,71.9601,0.0,RPM,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_vehicleSpeed,0x257,30.560000000000002,71.9395,20.6,kph,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,DI_elecPower,0x266,0.0,71.9594,0.7,kW,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,BMS_packVoltage,0x132,347.17,71.953,7.1,V,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,BMS_packCurrent,0x132,0.9,71.953,7.1,A,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,PackPower_derived,0x132,0.31245300000000004,71.953,7.1,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E19,71.9601,第1轮请求转负,IBST_sInputRodDriver,0x39D,0.0,71.9559,4.2,mm,dbc/Model3CAN.dbc,available
E19,71.9601,第1轮请求转负,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,71.9559,4.2,enum/raw,dbc/Model3CAN.dbc,available
E19,71.9601,第1轮请求转负,IBST_internalState,0x39D,TRANSITION_TO_IDLE,71.9559,4.2,enum/raw,dbc/Model3CAN.dbc,available
E19,71.9601,第1轮请求转负,VCLEFT_brakeSwitchPressed,0x3C2,0.0,71.9366,23.5,enum/raw,input/tesla_model3_ONYX.dbc,available
E19,71.9601,第1轮请求转负,BMS_socUI,0x292,32.5,71.8948,65.3,%,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_gear,0x118,D,72.019,0.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_systemState,0x118,ENABLE,72.019,0.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_accelPedalPos,0x118,0.0,72.019,0.0,%,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_torqueCommand,0x108,-40.0,71.9601,58.9,Nm,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_torqueActual,0x108,-26.0,71.9601,58.9,Nm,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_axleSpeed,0x108,241.0,71.9601,58.9,RPM,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_vehicleSpeed,0x257,30.560000000000002,71.9994,19.6,kph,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,DI_elecPower,0x266,-0.5,72.0104,8.6,kW,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,BMS_packVoltage,0x132,347.09000000000003,72.0131,5.9,V,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,BMS_packCurrent,0x132,0.5,72.0131,5.9,A,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,PackPower_derived,0x132,0.173545,72.0131,5.9,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E20,72.019,第1轮电门完全归零,IBST_sInputRodDriver,0x39D,0.0,71.9959,23.1,mm,dbc/Model3CAN.dbc,available
E20,72.019,第1轮电门完全归零,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,71.9959,23.1,enum/raw,dbc/Model3CAN.dbc,available
E20,72.019,第1轮电门完全归零,IBST_internalState,0x39D,TRANSITION_TO_IDLE,71.9959,23.1,enum/raw,dbc/Model3CAN.dbc,available
E20,72.019,第1轮电门完全归零,VCLEFT_brakeSwitchPressed,0x3C2,0.0,71.9366,82.4,enum/raw,input/tesla_model3_ONYX.dbc,available
E20,72.019,第1轮电门完全归零,BMS_socUI,0x292,32.5,71.9927,26.3,%,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_gear,0x118,D,72.019,4.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_systemState,0x118,ENABLE,72.019,4.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_accelPedalPos,0x118,0.0,72.019,4.0,%,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_torqueCommand,0x108,-40.0,71.9601,62.9,Nm,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_torqueActual,0x108,-26.0,71.9601,62.9,Nm,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_axleSpeed,0x108,241.0,71.9601,62.9,RPM,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_vehicleSpeed,0x257,30.560000000000002,72.0202,2.8,kph,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,DI_elecPower,0x266,-1.0,72.0197,3.3,kW,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,BMS_packVoltage,0x132,347.16,72.023,0.0,V,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,BMS_packCurrent,0x132,-0.7000000000000001,72.023,0.0,A,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,PackPower_derived,0x132,-0.24301200000000003,72.023,0.0,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,IBST_sInputRodDriver,0x39D,0.0,71.9959,27.1,mm,dbc/Model3CAN.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,IBST_driverBrakeApply,0x39D,BRAKES_NOT_APPLIED,71.9959,27.1,enum/raw,dbc/Model3CAN.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,IBST_internalState,0x39D,TRANSITION_TO_IDLE,71.9959,27.1,enum/raw,dbc/Model3CAN.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,VCLEFT_brakeSwitchPressed,0x3C2,0.0,71.9366,86.4,enum/raw,input/tesla_model3_ONYX.dbc,available
E21,72.023,第1轮负请求期间首次观察到Pack净回收,BMS_socUI,0x292,32.5,71.9927,30.3,%,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_gear,0x118,D,75.03,6.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_systemState,0x118,ENABLE,75.03,6.1,enum/raw,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_accelPedalPos,0x118,0.0,75.03,6.1,%,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_torqueCommand,0x108,-528.0,74.9609,75.2,Nm,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_torqueActual,0x108,-524.0,74.9609,75.2,Nm,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_axleSpeed,0x108,158.60000000000002,74.9609,75.2,RPM,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_vehicleSpeed,0x257,20.08,75.0206,15.5,kph,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,DI_elecPower,0x266,-8.5,75.0303,5.8,kW,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,BMS_packVoltage,0x132,349.05,75.0331,3.0,V,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,BMS_packCurrent,0x132,-22.200000000000003,75.0331,3.0,A,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,PackPower_derived,0x132,-7.748910000000001,75.0331,3.0,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E22,75.0361,制动施加状态出现,IBST_sInputRodDriver,0x39D,0.59375,75.0361,0.0,mm,dbc/Model3CAN.dbc,available
E22,75.0361,制动施加状态出现,IBST_driverBrakeApply,0x39D,DRIVER_APPLYING_BRAKES,75.0361,0.0,enum/raw,dbc/Model3CAN.dbc,available
E22,75.0361,制动施加状态出现,IBST_internalState,0x39D,LOCAL_BRAKE_REQUEST,75.0361,0.0,enum/raw,dbc/Model3CAN.dbc,available
E22,75.0361,制动施加状态出现,VCLEFT_brakeSwitchPressed,0x3C2,0.0,74.9371,99.0,enum/raw,input/tesla_model3_ONYX.dbc,available
E22,75.0361,制动施加状态出现,BMS_socUI,0x292,32.5,74.9927,43.4,%,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_gear,0x118,D,77.459,1.4,enum/raw,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_systemState,0x118,ENABLE,77.459,1.4,enum/raw,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_accelPedalPos,0x118,0.0,77.459,1.4,%,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_torqueCommand,0x108,0.0,77.4604,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_torqueActual,0x108,-6.0,77.4604,0.0,Nm,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_axleSpeed,0x108,57.900000000000006,77.4604,0.0,RPM,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_vehicleSpeed,0x257,7.359999999999999,77.4406,19.8,kph,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,DI_elecPower,0x266,0.0,77.4597,0.7,kW,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,BMS_packVoltage,0x132,347.22,77.4533,7.1,V,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,BMS_packCurrent,0x132,1.3,77.4533,7.1,A,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,PackPower_derived,0x132,0.451386,77.4533,7.1,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E23,77.4604,第1轮请求退出负值,IBST_sInputRodDriver,0x39D,5.109375,77.4363,24.1,mm,dbc/Model3CAN.dbc,available
E23,77.4604,第1轮请求退出负值,IBST_driverBrakeApply,0x39D,DRIVER_APPLYING_BRAKES,77.4363,24.1,enum/raw,dbc/Model3CAN.dbc,available
E23,77.4604,第1轮请求退出负值,IBST_internalState,0x39D,LOCAL_BRAKE_REQUEST,77.4363,24.1,enum/raw,dbc/Model3CAN.dbc,available
E23,77.4604,第1轮请求退出负值,VCLEFT_brakeSwitchPressed,0x3C2,1.0,77.4372,23.2,enum/raw,input/tesla_model3_ONYX.dbc,available
E23,77.4604,第1轮请求退出负值,BMS_socUI,0x292,32.5,77.3931,67.3,%,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_gear,0x118,D,78.5384,0.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_systemState,0x118,ENABLE,78.5384,0.7,enum/raw,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_accelPedalPos,0x118,0.0,78.5384,0.7,%,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_torqueCommand,0x108,0.0,78.4594,79.7,Nm,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_torqueActual,0x108,0.0,78.4594,79.7,Nm,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_axleSpeed,0x108,6.300000000000001,78.4594,79.7,RPM,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_vehicleSpeed,0x257,0.480000000000004,78.5391,0.0,kph,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,DI_elecPower,0x266,0.0,78.5389,0.2,kW,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,BMS_packVoltage,0x132,347.21,78.5333,5.8,V,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,BMS_packCurrent,0x132,1.3,78.5333,5.8,A,input/tesla_model3_ONYX.dbc,available
E24,78.5391,第1轮减速至近零车速,PackPower_derived,0x132,0.45137299999999997,78.5333,5.8,kW,"derived: BMS_packVoltage * BMS_packCurrent / 1000, same frame",available
E24,78.5391,第1轮减速至近零车速,IBST_sInputRodDriver,0x39D,6.03125,78.5162,22.9,mm,dbc/Model3CAN.dbc,available
E24,78.5391,第1轮减速至近零车速,IBST_driverBrakeApply,0x39D,DRIVER_APPLYING_BRAKES,78.5162,22.9,enum/raw,dbc/Model3CAN.dbc,available
