signal,time_s,value
BMS_currentUnfiltered,60.185900,1.0
BMS_currentUnfiltered,60.195900,1.0
BMS_currentUnfiltered,60.205900,1.099999999999909
BMS_currentUnfiltered,60.215800,1.0499999999999545
BMS_currentUnfiltered,60.225800,1.099999999999909
BMS_currentUnfiltered,60.235700,1.099999999999909
BMS_currentUnfiltered,60.245800,1.0
BMS_currentUnfiltered,60.255900,1.0499999999999545
BMS_currentUnfiltered,60.265800,1.0499999999999545
BMS_currentUnfiltered,60.275700,1.099999999999909
BMS_currentUnfiltered,60.285900,1.099999999999909
BMS_currentUnfiltered,60.296000,1.099999999999909
BMS_currentUnfiltered,60.305900,1.1999999999999318
BMS_currentUnfiltered,60.315800,1.0499999999999545
BMS_currentUnfiltered,60.325800,1.099999999999909
BMS_currentUnfiltered,60.335800,1.0499999999999545
BMS_currentUnfiltered,60.345800,1.099999999999909
BMS_currentUnfiltered,60.355900,1.0499999999999545
BMS_currentUnfiltered,60.365800,1.0499999999999545
BMS_currentUnfiltered,60.375800,1.099999999999909
BMS_currentUnfiltered,60.385900,1.099999999999909
BMS_currentUnfiltered,60.395900,1.1999999999999318
BMS_currentUnfiltered,60.405800,1.0499999999999545
BMS_currentUnfiltered,60.415800,1.0499999999999545
BMS_currentUnfiltered,60.425800,1.25
BMS_currentUnfiltered,60.435700,1.099999999999909
BMS_currentUnfiltered,60.445800,1.0499999999999545
BMS_currentUnfiltered,60.456100,1.099999999999909
BMS_currentUnfiltered,60.465800,1.0
BMS_currentUnfiltered,60.475800,1.0
BMS_currentUnfiltered,60.485900,1.0
BMS_currentUnfiltered,60.495800,1.0499999999999545
BMS_currentUnfiltered,60.505800,1.1999999999999318
BMS_currentUnfiltered,60.515800,1.0499999999999545
BMS_currentUnfiltered,60.525700,1.099999999999909
BMS_currentUnfiltered,60.535800,1.099999999999909
BMS_currentUnfiltered,60.545800,1.099999999999909
BMS_currentUnfiltered,60.556000,1.099999999999909
BMS_currentUnfiltered,60.565800,0.9499999999999318
BMS_currentUnfiltered,60.575800,1.25
BMS_currentUnfiltered,60.585900,1.099999999999909
BMS_currentUnfiltered,60.595900,1.25
BMS_currentUnfiltered,60.605800,1.0
BMS_currentUnfiltered,60.615800,1.0499999999999545
BMS_currentUnfiltered,60.625800,1.0499999999999545
BMS_currentUnfiltered,60.635800,1.0
BMS_currentUnfiltered,60.645800,1.0
BMS_currentUnfiltered,60.656000,1.25
BMS_currentUnfiltered,60.665800,1.0499999999999545
BMS_currentUnfiltered,60.675800,1.0
BMS_currentUnfiltered,60.685800,1.0
BMS_currentUnfiltered,60.695800,1.099999999999909
BMS_currentUnfiltered,60.705900,1.0499999999999545
BMS_currentUnfiltered,60.715800,1.1999999999999318
BMS_currentUnfiltered,60.725800,1.0499999999999545
BMS_currentUnfiltered,60.735800,1.0499999999999545
BMS_currentUnfiltered,60.745800,1.099999999999909
BMS_currentUnfiltered,60.756000,1.099999999999909
BMS_currentUnfiltered,60.765800,1.0
BMS_currentUnfiltered,60.776000,1.0499999999999545
BMS_currentUnfiltered,60.785800,1.099999999999909
BMS_currentUnfiltered,60.795900,1.1999999999999318
BMS_currentUnfiltered,60.805800,1.1999999999999318
BMS_currentUnfiltered,60.815800,1.0
BMS_currentUnfiltered,60.825800,1.1999999999999318
BMS_currentUnfiltered,60.835800,1.0499999999999545
BMS_currentUnfiltered,60.845800,1.1999999999999318
BMS_currentUnfiltered,60.856000,1.1999999999999318
BMS_currentUnfiltered,60.865800,1.0499999999999545
BMS_currentUnfiltered,60.875800,1.099999999999909
BMS_currentUnfiltered,60.885800,1.0499999999999545
BMS_currentUnfiltered,60.895800,1.099999999999909
BMS_currentUnfiltered,60.905900,1.0499999999999545
BMS_currentUnfiltered,60.915800,1.0499999999999545
BMS_currentUnfiltered,60.925800,1.1999999999999318
BMS_currentUnfiltered,60.935800,1.0499999999999545
BMS_currentUnfiltered,60.945800,1.0499999999999545
BMS_currentUnfiltered,60.956000,1.25
BMS_currentUnfiltered,60.965800,1.2999999999999545
BMS_currentUnfiltered,60.975800,1.0499999999999545
BMS_currentUnfiltered,60.985900,1.0499999999999545
BMS_currentUnfiltered,60.995900,1.099999999999909
BMS_currentUnfiltered,61.005800,1.1999999999999318
BMS_currentUnfiltered,61.015800,1.0
BMS_currentUnfiltered,61.025800,1.0499999999999545
BMS_currentUnfiltered,61.035800,1.099999999999909
BMS_currentUnfiltered,61.045800,1.099999999999909
BMS_currentUnfiltered,61.056000,1.099999999999909
BMS_currentUnfiltered,61.065800,1.1999999999999318
BMS_currentUnfiltered,61.075800,1.0
BMS_currentUnfiltered,61.085800,1.0499999999999545
BMS_currentUnfiltered,61.095900,1.0499999999999545
BMS_currentUnfiltered,61.106000,1.0499999999999545
BMS_currentUnfiltered,61.115800,1.0
BMS_currentUnfiltered,61.125800,1.0499999999999545
BMS_currentUnfiltered,61.135700,1.1999999999999318
BMS_currentUnfiltered,61.145800,1.0
BMS_currentUnfiltered,61.156700,1.1999999999999318
BMS_currentUnfiltered,61.165800,1.099999999999909
BMS_currentUnfiltered,61.175800,0.9499999999999318
BMS_currentUnfiltered,61.185800,1.0
BMS_currentUnfiltered,61.195900,1.099999999999909
BMS_currentUnfiltered,61.205900,1.25
BMS_currentUnfiltered,61.215800,1.1999999999999318
BMS_currentUnfiltered,61.225800,1.099999999999909
BMS_currentUnfiltered,61.235800,1.099999999999909
BMS_currentUnfiltered,61.245800,1.25
BMS_currentUnfiltered,61.256000,1.0499999999999545
BMS_currentUnfiltered,61.265800,1.099999999999909
BMS_currentUnfiltered,61.275800,1.099999999999909
BMS_currentUnfiltered,61.285800,1.1999999999999318
BMS_currentUnfiltered,61.295900,1.099999999999909
BMS_currentUnfiltered,61.305900,1.0499999999999545
BMS_currentUnfiltered,61.315800,1.099999999999909
BMS_currentUnfiltered,61.325800,1.1999999999999318
BMS_currentUnfiltered,61.335800,1.1999999999999318
BMS_currentUnfiltered,61.345800,1.1999999999999318
BMS_currentUnfiltered,61.356000,1.099999999999909
BMS_currentUnfiltered,61.365800,1.0
BMS_currentUnfiltered,61.375800,1.1999999999999318
BMS_currentUnfiltered,61.385800,1.1999999999999318
BMS_currentUnfiltered,61.395800,1.0
BMS_currentUnfiltered,61.405900,1.099999999999909
BMS_currentUnfiltered,61.415800,1.099999999999909
BMS_currentUnfiltered,61.425800,1.099999999999909
BMS_currentUnfiltered,61.435800,0.9499999999999318
BMS_currentUnfiltered,61.445800,1.099999999999909
BMS_currentUnfiltered,61.456000,1.099999999999909
BMS_currentUnfiltered,61.465800,1.0
BMS_currentUnfiltered,61.475800,1.099999999999909
BMS_currentUnfiltered,61.486000,1.099999999999909
BMS_currentUnfiltered,61.495800,1.099999999999909
BMS_currentUnfiltered,61.506000,1.25
BMS_currentUnfiltered,61.515900,1.0
BMS_currentUnfiltered,61.525800,1.0
BMS_currentUnfiltered,61.535800,1.0499999999999545
BMS_currentUnfiltered,61.545900,1.099999999999909
BMS_currentUnfiltered,61.556000,1.099999999999909
BMS_currentUnfiltered,61.565900,1.1999999999999318
BMS_currentUnfiltered,61.575800,1.0499999999999545
BMS_currentUnfiltered,61.585800,1.0499999999999545
BMS_currentUnfiltered,61.595900,1.0499999999999545
BMS_currentUnfiltered,61.605800,1.0499999999999545
BMS_currentUnfiltered,61.615800,1.099999999999909
BMS_currentUnfiltered,61.625800,1.1999999999999318
BMS_currentUnfiltered,61.635800,1.25
BMS_currentUnfiltered,61.646000,1.0499999999999545
BMS_currentUnfiltered,61.656000,1.2999999999999545
BMS_currentUnfiltered,61.665900,1.099999999999909
BMS_currentUnfiltered,61.675800,1.1999999999999318
BMS_currentUnfiltered,61.686000,1.1999999999999318
BMS_currentUnfiltered,61.695800,1.0499999999999545
BMS_currentUnfiltered,61.705900,1.1999999999999318
BMS_currentUnfiltered,61.715900,1.1999999999999318
BMS_currentUnfiltered,61.725800,1.25
BMS_currentUnfiltered,61.735800,1.0499999999999545
BMS_currentUnfiltered,61.745900,1.099999999999909
BMS_currentUnfiltered,61.756000,1.0499999999999545
BMS_currentUnfiltered,61.765900,1.0499999999999545
BMS_currentUnfiltered,61.776000,1.0
BMS_currentUnfiltered,61.786000,1.1999999999999318
BMS_currentUnfiltered,61.795800,1.099999999999909
BMS_currentUnfiltered,61.805800,1.25
BMS_currentUnfiltered,61.815900,1.0499999999999545
BMS_currentUnfiltered,61.825900,1.099999999999909
BMS_currentUnfiltered,61.835800,1.099999999999909
BMS_currentUnfiltered,61.845800,1.099999999999909
BMS_currentUnfiltered,61.856000,1.2999999999999545
BMS_currentUnfiltered,61.865900,1.099999999999909
BMS_currentUnfiltered,61.875800,1.0499999999999545
BMS_currentUnfiltered,61.886000,1.0499999999999545
BMS_currentUnfiltered,61.895800,1.099999999999909
BMS_currentUnfiltered,61.905800,1.1999999999999318
BMS_currentUnfiltered,61.915900,1.099999999999909
BMS_currentUnfiltered,61.925800,1.099999999999909
BMS_currentUnfiltered,61.935800,1.0
BMS_currentUnfiltered,61.945900,1.099999999999909
BMS_currentUnfiltered,61.956000,1.1999999999999318
BMS_currentUnfiltered,61.965900,1.0
BMS_currentUnfiltered,61.975900,1.099999999999909
BMS_currentUnfiltered,61.986000,1.0
BMS_currentUnfiltered,61.995800,1.0
BMS_currentUnfiltered,62.005800,1.0
BMS_currentUnfiltered,62.015900,1.0499999999999545
BMS_currentUnfiltered,62.025900,1.0499999999999545
BMS_currentUnfiltered,62.035800,1.099999999999909
BMS_currentUnfiltered,62.045800,1.099999999999909
BMS_currentUnfiltered,62.056000,1.099999999999909
BMS_currentUnfiltered,62.065900,1.25
BMS_currentUnfiltered,62.075800,1.099999999999909
BMS_currentUnfiltered,62.086000,1.099999999999909
BMS_currentUnfiltered,62.095800,1.0
BMS_currentUnfiltered,62.105900,1.1999999999999318
BMS_currentUnfiltered,62.115900,1.099999999999909
BMS_currentUnfiltered,62.125800,1.0
BMS_currentUnfiltered,62.135800,1.099999999999909
BMS_currentUnfiltered,62.145900,1.099999999999909
BMS_currentUnfiltered,62.156400,1.099999999999909
BMS_currentUnfiltered,62.165900,1.099999999999909
BMS_currentUnfiltered,62.175800,1.0499999999999545
BMS_currentUnfiltered,62.185900,1.0499999999999545
BMS_currentUnfiltered,62.195800,1.0
BMS_currentUnfiltered,62.205800,1.1999999999999318
BMS_currentUnfiltered,62.215900,1.0
BMS_currentUnfiltered,62.225900,1.0499999999999545
BMS_currentUnfiltered,62.235800,1.0499999999999545
BMS_currentUnfiltered,62.245800,1.099999999999909
BMS_currentUnfiltered,62.256000,1.099999999999909
BMS_currentUnfiltered,62.265900,1.0
BMS_currentUnfiltered,62.275800,1.1999999999999318
BMS_currentUnfiltered,62.285900,1.0499999999999545
BMS_currentUnfiltered,62.295900,1.099999999999909
BMS_currentUnfiltered,62.305800,1.099999999999909
BMS_currentUnfiltered,62.315900,1.0499999999999545
BMS_currentUnfiltered,62.325800,1.099999999999909
BMS_currentUnfiltered,62.335800,1.1999999999999318
BMS_currentUnfiltered,62.345900,1.0499999999999545
BMS_currentUnfiltered,62.356000,1.0
BMS_currentUnfiltered,62.365900,1.099999999999909
BMS_currentUnfiltered,62.375800,1.0
BMS_currentUnfiltered,62.385900,1.1999999999999318
BMS_currentUnfiltered,62.396000,1.1999999999999318
BMS_currentUnfiltered,62.405800,1.0499999999999545
BMS_currentUnfiltered,62.415900,1.099999999999909
BMS_currentUnfiltered,62.425900,1.099999999999909
BMS_currentUnfiltered,62.435800,1.0
BMS_currentUnfiltered,62.445800,1.0
BMS_currentUnfiltered,62.456000,1.0499999999999545
BMS_currentUnfiltered,62.465900,1.099999999999909
BMS_currentUnfiltered,62.475800,1.1999999999999318
BMS_currentUnfiltered,62.486000,1.0499999999999545
BMS_currentUnfiltered,62.496000,1.1999999999999318
BMS_currentUnfiltered,62.505900,1.0499999999999545
BMS_currentUnfiltered,62.515900,1.0499999999999545
BMS_currentUnfiltered,62.525800,0.9499999999999318
BMS_currentUnfiltered,62.535800,1.1999999999999318
BMS_currentUnfiltered,62.545900,1.0499999999999545
BMS_currentUnfiltered,62.556000,1.0499999999999545
BMS_currentUnfiltered,62.565900,1.0499999999999545
BMS_currentUnfiltered,62.575800,1.0
BMS_currentUnfiltered,62.586000,1.1999999999999318
BMS_currentUnfiltered,62.596000,1.0
BMS_currentUnfiltered,62.605800,1.099999999999909
BMS_currentUnfiltered,62.615900,1.2999999999999545
BMS_currentUnfiltered,62.625900,1.099999999999909
BMS_currentUnfiltered,62.635900,1.0499999999999545
BMS_currentUnfiltered,62.645800,1.099999999999909
BMS_currentUnfiltered,62.656000,1.099999999999909
BMS_currentUnfiltered,62.665900,1.0499999999999545
BMS_currentUnfiltered,62.675800,1.0499999999999545
BMS_currentUnfiltered,62.685900,0.9499999999999318
BMS_currentUnfiltered,62.695800,1.099999999999909
BMS_currentUnfiltered,62.705800,1.0
BMS_currentUnfiltered,62.715900,1.099999999999909
BMS_currentUnfiltered,62.725900,1.0499999999999545
BMS_currentUnfiltered,62.735800,0.9499999999999318
BMS_currentUnfiltered,62.745900,1.0
BMS_currentUnfiltered,62.756000,1.25
BMS_currentUnfiltered,62.765900,1.099999999999909
BMS_currentUnfiltered,62.776000,1.1999999999999318
BMS_currentUnfiltered,62.785900,1.0499999999999545
BMS_currentUnfiltered,62.796000,1.099999999999909
BMS_currentUnfiltered,62.805900,1.099999999999909
BMS_currentUnfiltered,62.815900,1.099999999999909
BMS_currentUnfiltered,62.826000,1.099999999999909
BMS_currentUnfiltered,62.835800,1.1999999999999318
BMS_currentUnfiltered,62.845800,1.25
BMS_currentUnfiltered,62.856000,1.0
BMS_currentUnfiltered,62.865900,1.099999999999909
BMS_currentUnfiltered,62.875800,1.099999999999909
BMS_currentUnfiltered,62.885900,1.0499999999999545
BMS_currentUnfiltered,62.895900,1.1999999999999318
BMS_currentUnfiltered,62.905900,1.1999999999999318
BMS_currentUnfiltered,62.915900,1.0499999999999545
BMS_currentUnfiltered,62.925800,1.099999999999909
BMS_currentUnfiltered,62.935800,1.0499999999999545
BMS_currentUnfiltered,62.945800,1.0499999999999545
BMS_currentUnfiltered,62.956000,1.25
BMS_currentUnfiltered,62.965900,1.099999999999909
BMS_currentUnfiltered,62.975800,1.0499999999999545
BMS_currentUnfiltered,62.985900,1.099999999999909
BMS_currentUnfiltered,62.995800,1.099999999999909
BMS_currentUnfiltered,63.005900,1.0499999999999545
BMS_currentUnfiltered,63.015900,1.0
BMS_currentUnfiltered,63.025900,1.1999999999999318
BMS_currentUnfiltered,63.035800,1.0499999999999545
BMS_currentUnfiltered,63.045800,1.099999999999909
BMS_currentUnfiltered,63.056000,1.099999999999909
BMS_currentUnfiltered,63.065900,1.0499999999999545
BMS_currentUnfiltered,63.075800,1.099999999999909
BMS_currentUnfiltered,63.086000,1.0499999999999545
BMS_currentUnfiltered,63.095800,1.099999999999909
BMS_currentUnfiltered,63.105900,1.0499999999999545
BMS_currentUnfiltered,63.115900,1.1999999999999318
BMS_currentUnfiltered,63.125800,1.1999999999999318
BMS_currentUnfiltered,63.135800,1.099999999999909
BMS_currentUnfiltered,63.145900,1.1999999999999318
BMS_currentUnfiltered,63.156300,1.099999999999909
BMS_currentUnfiltered,63.165900,1.0499999999999545
BMS_currentUnfiltered,63.175800,1.099999999999909
BMS_currentUnfiltered,63.185900,1.099999999999909
BMS_currentUnfiltered,63.196000,1.0499999999999545
BMS_currentUnfiltered,63.205900,1.0499999999999545
BMS_currentUnfiltered,63.215900,1.1999999999999318
BMS_currentUnfiltered,63.226000,1.0499999999999545
BMS_currentUnfiltered,63.235800,1.1999999999999318
BMS_currentUnfiltered,63.245800,1.0499999999999545
BMS_currentUnfiltered,63.256000,1.0499999999999545
BMS_currentUnfiltered,63.265900,1.0499999999999545
BMS_currentUnfiltered,63.275800,1.0499999999999545
BMS_currentUnfiltered,63.286000,1.0499999999999545
BMS_currentUnfiltered,63.296000,1.0499999999999545
BMS_currentUnfiltered,63.305900,1.099999999999909
BMS_currentUnfiltered,63.316000,1.1999999999999318
BMS_currentUnfiltered,63.325800,1.0499999999999545
BMS_currentUnfiltered,63.335800,1.1999999999999318
BMS_currentUnfiltered,63.345900,1.0499999999999545
BMS_currentUnfiltered,63.356000,1.1999999999999318
BMS_currentUnfiltered,63.366000,1.099999999999909
BMS_currentUnfiltered,63.375800,1.099999999999909
BMS_currentUnfiltered,63.385900,1.1999999999999318
BMS_currentUnfiltered,63.395800,1.1999999999999318
BMS_currentUnfiltered,63.405900,1.099999999999909
BMS_currentUnfiltered,63.416000,1.1999999999999318
BMS_currentUnfiltered,63.426000,1.25
BMS_currentUnfiltered,63.435800,1.1999999999999318
BMS_currentUnfiltered,63.446000,0.9499999999999318
BMS_currentUnfiltered,63.456100,1.099999999999909
BMS_currentUnfiltered,63.466000,1.0
BMS_currentUnfiltered,63.475800,1.1999999999999318
BMS_currentUnfiltered,63.485800,1.0
BMS_currentUnfiltered,63.496000,1.099999999999909
BMS_currentUnfiltered,63.505900,1.0
BMS_currentUnfiltered,63.516000,1.099999999999909
BMS_currentUnfiltered,63.525800,1.0
BMS_currentUnfiltered,63.535800,1.0
BMS_currentUnfiltered,63.545900,1.099999999999909
BMS_currentUnfiltered,63.556000,1.25
BMS_currentUnfiltered,63.566000,1.1999999999999318
BMS_currentUnfiltered,63.575800,1.099999999999909
BMS_currentUnfiltered,63.585900,1.099999999999909
BMS_currentUnfiltered,63.595800,1.0
BMS_currentUnfiltered,63.605900,1.1999999999999318
BMS_currentUnfiltered,63.616000,1.099999999999909
BMS_currentUnfiltered,63.626000,1.099999999999909
BMS_currentUnfiltered,63.635800,1.1999999999999318
BMS_currentUnfiltered,63.645900,1.1999999999999318
BMS_currentUnfiltered,63.656000,1.099999999999909
BMS_currentUnfiltered,63.666000,1.1999999999999318
BMS_currentUnfiltered,63.675800,1.0499999999999545
BMS_currentUnfiltered,63.685900,1.099999999999909
BMS_currentUnfiltered,63.695900,1.099999999999909
BMS_currentUnfiltered,63.705900,1.1999999999999318
BMS_currentUnfiltered,63.716000,1.25
BMS_currentUnfiltered,63.725800,1.099999999999909
BMS_currentUnfiltered,63.735800,1.099999999999909
BMS_currentUnfiltered,63.746000,1.099999999999909
BMS_currentUnfiltered,63.756000,1.0
BMS_currentUnfiltered,63.766000,1.0499999999999545
BMS_currentUnfiltered,63.776100,1.1999999999999318
BMS_currentUnfiltered,63.786100,1.0499999999999545
BMS_currentUnfiltered,63.795900,1.0499999999999545
BMS_currentUnfiltered,63.805900,1.0499999999999545
BMS_currentUnfiltered,63.815800,1.0499999999999545
BMS_currentUnfiltered,63.826000,1.1999999999999318
BMS_currentUnfiltered,63.835800,1.099999999999909
BMS_currentUnfiltered,63.845800,0.9499999999999318
BMS_currentUnfiltered,63.856000,1.0499999999999545
BMS_currentUnfiltered,63.866000,1.099999999999909
BMS_currentUnfiltered,63.875800,1.0499999999999545
BMS_currentUnfiltered,63.886100,1.0499999999999545
BMS_currentUnfiltered,63.895900,1.099999999999909
BMS_currentUnfiltered,63.905800,1.1999999999999318
BMS_currentUnfiltered,63.916000,1.099999999999909
BMS_currentUnfiltered,63.925800,1.0499999999999545
BMS_currentUnfiltered,63.935800,1.1999999999999318
BMS_currentUnfiltered,63.945900,1.0
BMS_currentUnfiltered,63.956000,1.099999999999909
BMS_currentUnfiltered,63.966000,1.1999999999999318
BMS_currentUnfiltered,63.975800,1.099999999999909
BMS_currentUnfiltered,63.986000,1.0499999999999545
BMS_currentUnfiltered,63.995900,1.099999999999909
BMS_currentUnfiltered,64.005900,1.1999999999999318
BMS_currentUnfiltered,64.016000,1.0499999999999545
BMS_currentUnfiltered,64.026000,1.0499999999999545
BMS_currentUnfiltered,64.035800,1.1999999999999318
BMS_currentUnfiltered,64.045800,1.099999999999909
BMS_currentUnfiltered,64.056000,1.0499999999999545
BMS_currentUnfiltered,64.066000,1.099999999999909
BMS_currentUnfiltered,64.075800,1.0499999999999545
BMS_currentUnfiltered,64.086100,1.1999999999999318
BMS_currentUnfiltered,64.095900,1.099999999999909
BMS_currentUnfiltered,64.106100,1.0
BMS_currentUnfiltered,64.116000,1.1999999999999318
BMS_currentUnfiltered,64.125800,1.0499999999999545
BMS_currentUnfiltered,64.135800,1.0499999999999545
BMS_currentUnfiltered,64.145800,0.9499999999999318
BMS_currentUnfiltered,64.156300,1.0499999999999545
BMS_currentUnfiltered,64.166000,1.099999999999909
BMS_currentUnfiltered,64.175800,1.25
BMS_currentUnfiltered,64.186100,1.1999999999999318
BMS_currentUnfiltered,64.195900,1.0
BMS_currentUnfiltered,64.205800,1.099999999999909
BMS_currentUnfiltered,64.216000,1.099999999999909
BMS_currentUnfiltered,64.226000,1.0499999999999545
BMS_currentUnfiltered,64.235800,1.099999999999909
BMS_currentUnfiltered,64.245800,1.0499999999999545
BMS_currentUnfiltered,64.256000,1.0499999999999545
BMS_currentUnfiltered,64.266000,1.0499999999999545
BMS_currentUnfiltered,64.275800,1.1999999999999318
BMS_currentUnfiltered,64.286000,1.099999999999909
BMS_currentUnfiltered,64.295800,1.0
BMS_currentUnfiltered,64.306000,1.0
BMS_currentUnfiltered,64.316000,1.0499999999999545
BMS_currentUnfiltered,64.325800,1.099999999999909
BMS_currentUnfiltered,64.335800,1.099999999999909
BMS_currentUnfiltered,64.346000,1.0499999999999545
BMS_currentUnfiltered,64.356000,1.099999999999909
BMS_currentUnfiltered,64.366000,1.099999999999909
BMS_currentUnfiltered,64.375800,1.25
BMS_currentUnfiltered,64.386100,1.0499999999999545
BMS_currentUnfiltered,64.395800,1.099999999999909
BMS_currentUnfiltered,64.406000,1.099999999999909
BMS_currentUnfiltered,64.416000,1.0499999999999545
BMS_currentUnfiltered,64.426000,1.099999999999909
BMS_currentUnfiltered,64.435800,1.0499999999999545
BMS_currentUnfiltered,64.445800,1.0499999999999545
BMS_currentUnfiltered,64.456200,1.1999999999999318
BMS_currentUnfiltered,64.466000,1.0
BMS_currentUnfiltered,64.475800,1.099999999999909
BMS_currentUnfiltered,64.486000,1.1999999999999318
BMS_currentUnfiltered,64.495800,1.1999999999999318
BMS_currentUnfiltered,64.505800,1.099999999999909
BMS_currentUnfiltered,64.516000,1.0
BMS_currentUnfiltered,64.526000,1.0
BMS_currentUnfiltered,64.535800,1.099999999999909
BMS_currentUnfiltered,64.545800,1.0499999999999545
BMS_currentUnfiltered,64.556000,1.099999999999909
BMS_currentUnfiltered,64.566000,1.25
BMS_currentUnfiltered,64.575800,1.0499999999999545
BMS_currentUnfiltered,64.586100,1.0499999999999545
BMS_currentUnfiltered,64.595900,1.0
BMS_currentUnfiltered,64.605900,1.25
BMS_currentUnfiltered,64.616000,1.0
BMS_currentUnfiltered,64.626100,1.25
BMS_currentUnfiltered,64.635800,1.0499999999999545
BMS_currentUnfiltered,64.645800,1.0
BMS_currentUnfiltered,64.656000,1.1999999999999318
BMS_currentUnfiltered,64.666000,1.0499999999999545
BMS_currentUnfiltered,64.675800,1.0
BMS_currentUnfiltered,64.686000,1.1999999999999318
BMS_currentUnfiltered,64.695800,1.1999999999999318
BMS_currentUnfiltered,64.705900,1.099999999999909
BMS_currentUnfiltered,64.716000,1.099999999999909
BMS_currentUnfiltered,64.725800,1.0
BMS_currentUnfiltered,64.735800,1.1999999999999318
BMS_currentUnfiltered,64.746000,1.1999999999999318
BMS_currentUnfiltered,64.756000,1.25
BMS_currentUnfiltered,64.766000,1.25
BMS_currentUnfiltered,64.776100,1.0499999999999545
BMS_currentUnfiltered,64.786000,1.099999999999909
BMS_currentUnfiltered,64.795900,1.1999999999999318
BMS_currentUnfiltered,64.805900,1.099999999999909
BMS_currentUnfiltered,64.816000,1.0499999999999545
BMS_currentUnfiltered,64.826100,1.2999999999999545
BMS_currentUnfiltered,64.835800,1.099999999999909
BMS_currentUnfiltered,64.845800,1.099999999999909
BMS_currentUnfiltered,64.856000,1.099999999999909
BMS_currentUnfiltered,64.866100,0.9499999999999318
BMS_currentUnfiltered,64.875800,1.0499999999999545
BMS_currentUnfiltered,64.886000,1.0499999999999545
BMS_currentUnfiltered,64.895800,1.1999999999999318
BMS_currentUnfiltered,64.906100,1.0
BMS_currentUnfiltered,64.916000,1.0499999999999545
BMS_currentUnfiltered,64.925900,1.0
BMS_currentUnfiltered,64.935800,1.0
BMS_currentUnfiltered,64.946000,1.099999999999909
BMS_currentUnfiltered,64.956000,1.1999999999999318
BMS_currentUnfiltered,64.966100,1.0499999999999545
BMS_currentUnfiltered,64.975800,1.0
BMS_currentUnfiltered,64.986000,1.099999999999909
BMS_currentUnfiltered,64.996100,1.099999999999909
BMS_currentUnfiltered,65.005900,1.0499999999999545
BMS_currentUnfiltered,65.016100,1.099999999999909
BMS_currentUnfiltered,65.025800,1.0499999999999545
BMS_currentUnfiltered,65.035800,0.9499999999999318
BMS_currentUnfiltered,65.045800,1.099999999999909
BMS_currentUnfiltered,65.056000,1.0499999999999545
BMS_currentUnfiltered,65.066100,1.0499999999999545
BMS_currentUnfiltered,65.075800,1.0499999999999545
BMS_currentUnfiltered,65.086000,1.099999999999909
BMS_currentUnfiltered,65.095800,1.0499999999999545
BMS_currentUnfiltered,65.105900,1.099999999999909
BMS_currentUnfiltered,65.116100,1.1999999999999318
BMS_currentUnfiltered,65.125800,1.099999999999909
BMS_currentUnfiltered,65.135900,1.0499999999999545
BMS_currentUnfiltered,65.146100,1.099999999999909
BMS_currentUnfiltered,65.156500,1.0
BMS_currentUnfiltered,65.166100,1.25
BMS_currentUnfiltered,65.175800,1.0499999999999545
BMS_currentUnfiltered,65.185900,0.849999999999909
BMS_currentUnfiltered,65.195900,1.1999999999999318
BMS_currentUnfiltered,65.205900,1.0499999999999545
BMS_currentUnfiltered,65.216100,1.0499999999999545
BMS_currentUnfiltered,65.225800,1.1999999999999318
BMS_currentUnfiltered,65.235800,1.0499999999999545
BMS_currentUnfiltered,65.246100,1.099999999999909
BMS_currentUnfiltered,65.256000,1.0499999999999545
BMS_currentUnfiltered,65.266100,1.0
BMS_currentUnfiltered,65.276100,1.0499999999999545
BMS_currentUnfiltered,65.286000,1.0
BMS_currentUnfiltered,65.295800,1.1999999999999318
BMS_currentUnfiltered,65.305900,1.0499999999999545
BMS_currentUnfiltered,65.316100,0.849999999999909
BMS_currentUnfiltered,65.325800,1.0499999999999545
BMS_currentUnfiltered,65.335800,1.0499999999999545
BMS_currentUnfiltered,65.346100,1.0
BMS_currentUnfiltered,65.356000,1.1999999999999318
BMS_currentUnfiltered,65.365800,1.0499999999999545
BMS_currentUnfiltered,65.375900,1.099999999999909
BMS_currentUnfiltered,65.386000,1.099999999999909
BMS_currentUnfiltered,65.396000,1.099999999999909
BMS_currentUnfiltered,65.405900,1.1999999999999318
BMS_currentUnfiltered,65.416100,1.0499999999999545
BMS_currentUnfiltered,65.425800,1.1999999999999318
BMS_currentUnfiltered,65.435800,1.0499999999999545
BMS_currentUnfiltered,65.445800,1.349999999999909
BMS_currentUnfiltered,65.456000,1.0499999999999545
BMS_currentUnfiltered,65.465900,1.0499999999999545
BMS_currentUnfiltered,65.475900,1.1999999999999318
BMS_currentUnfiltered,65.486000,1.099999999999909
BMS_currentUnfiltered,65.495800,1.1999999999999318
BMS_currentUnfiltered,65.505900,1.25
BMS_currentUnfiltered,65.516100,1.0499999999999545
BMS_currentUnfiltered,65.525800,1.0499999999999545
BMS_currentUnfiltered,65.535800,1.099999999999909
BMS_currentUnfiltered,65.546100,1.099999999999909
BMS_currentUnfiltered,65.556000,1.0499999999999545
BMS_currentUnfiltered,65.565800,1.099999999999909
BMS_currentUnfiltered,65.575800,1.099999999999909
BMS_currentUnfiltered,65.586000,1.0499999999999545
BMS_currentUnfiltered,65.595900,1.0
BMS_currentUnfiltered,65.605900,1.1999999999999318
