file,id,message,dlc,signal,start,length,byte_order,signed,scale,offset,minimum,maximum,unit,mux,mux_ids,choices,comment,message_comment,asc_frames,asc_dlcs
Model3CAN.dbc.txt,0x39D,ID39DIBST_status,5,IBST_statusCounter,8,4,little_endian,False,1,0,0,15,,,,{},,,4249,"{""5"": 4249}"
Model3CAN.dbc.txt,0x39D,ID39DIBST_status,5,IBST_iBoosterStatus,12,3,little_endian,False,1,0,0,6,,,,"{""4"": ""IBOOSTER_ACTIVE_GOOD_CHECK"", ""6"": ""IBOOSTER_ACTUATION"", ""3"": ""IBOOSTER_DIAGNOSTIC"", ""2"": ""IBOOSTER_FAILURE"", ""1"": ""IBOOSTER_INIT"", ""0"": ""IBOOSTER_OFF"", ""5"": ""IBOOSTER_READY""}",,,4249,"{""5"": 4249}"
Model3CAN.dbc.txt,0x39D,ID39DIBST_status,5,IBST_driverBrakeApply,16,2,little_endian,False,1,0,0,3,,,,"{""1"": ""BRAKES_NOT_APPLIED"", ""2"": ""DRIVER_APPLYING_BRAKES"", ""3"": ""FAULT"", ""0"": ""NOT_INIT_OR_OFF""}",,,4249,"{""5"": 4249}"
Model3CAN.dbc.txt,0x39D,ID39DIBST_status,5,IBST_internalState,18,3,little_endian,False,1,0,0,6,,,,"{""4"": ""DIAGNOSTIC"", ""3"": ""EXTERNAL_BRAKE_REQUEST"", ""2"": ""LOCAL_BRAKE_REQUEST"", ""0"": ""NO_MODE_ACTIVE"", ""6"": ""POST_DRIVE_CHECK"", ""1"": ""PRE_DRIVE_CHECK"", ""5"": ""TRANSITION_TO_IDLE""}",,,4249,"{""5"": 4249}"
Model3CAN.dbc.txt,0x39D,ID39DIBST_status,5,IBST_sInputRodDriver,21,12,little_endian,False,0.015625,-5,-5,47,mm,,,{},,,4249,"{""5"": 4249}"
Model3CAN.dbc.txt,0x3E2,ID3E2VCLEFT_lightStatus,7,VCLEFT_brakeLightStatus,0,2,little_endian,False,1,0,0,3,,,,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",,,860,"{""7"": 860}"
Model3CAN.dbc.txt,0x3E2,ID3E2VCLEFT_lightStatus,7,VCLEFT_brakeTrailerLightStatus,22,2,little_endian,False,1,0,0,3,,,,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",,,860,"{""7"": 860}"
Model3CAN.dbc.txt,0x3E2,ID3E2VCLEFT_lightStatus,7,VCLEFT_dynamicBrakeLightStatus,44,2,little_endian,False,1,0,0,2,,,,"{""2"": ""DYNAMIC_BRAKE_LIGHT_ACTIVE_HIGH"", ""1"": ""DYNAMIC_BRAKE_LIGHT_ACTIVE_LOW"", ""0"": ""DYNAMIC_BRAKE_LIGHT_OFF""}",,,860,"{""7"": 860}"
Model3CAN.dbc.txt,0x3E9,ID3E9DAS_bodyControls,8,DAS_dynamicBrakeLightRequest,22,1,little_endian,False,1,0,0,1,,,,{},,,345,"{""8"": 345}"
Model3CAN.dbc.txt,0x3F8,ID3F8UI_driverAssistControl,8,UI_enableBrakeLightPulse,63,1,little_endian,False,1,0,0,1,,,,{},,,0,{}
Model3CAN.dbc.txt,0x3E3,ID3E3VCRIGHT_lightStatus,2,VCRIGHT_brakeLightStatus,0,2,little_endian,False,1,0,0,3,,,,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",,,860,"{""4"": 860}"
Model3CAN.dbc.txt,0x334,ID334UI_powertrainControl,8,UI_pedalMap,5,2,little_endian,False,1,0,0,2,,,,"{""0"": ""CHILL"", ""2"": ""PERFORMANCE"", ""1"": ""SPORT""}",,,340,"{""8"": 340}"
Model3CAN.dbc.txt,0x7D5,ID7D5DIR_debug,8,DIR_veResForce,20,12,little_endian,True,0.0005,0,-1.024,1.0235,G,DIR_debugSelector,[41],{},,swapped with 757 in old firmware,5950,"{""8"": 5950}"
Model3CAN.dbc.txt,0x7D5,ID7D5DIR_debug,8,DIR_oilPumpPressureEstimateMax,24,8,little_endian,False,2,0,0,500,kPa,DIR_debugSelector,[46],"{""255"": ""SNA""}",,swapped with 757 in old firmware,5950,"{""8"": 5950}"
Model3CAN.dbc.txt,0x7D5,ID7D5DIR_debug,8,DIR_oilPumpPressureExpectedMin,32,8,little_endian,False,2,0,0,500,kPa,DIR_debugSelector,[46],"{""255"": ""SNA""}",,swapped with 757 in old firmware,5950,"{""8"": 5950}"
Model3CAN.dbc.txt,0x7D5,ID7D5DIR_debug,8,DIR_brakeSwitchNO,62,1,little_endian,False,1,0,0,1,,DIR_debugSelector,[42],{},,swapped with 757 in old firmware,5950,"{""8"": 5950}"
Model3CAN.dbc.txt,0x7D5,ID7D5DIR_debug,8,DIR_brakeSwitchNC,63,1,little_endian,False,1,0,0,1,,DIR_debugSelector,[42],{},,swapped with 757 in old firmware,5950,"{""8"": 5950}"
Model3CAN.dbc.txt,0x757,ID757DIF_debug,8,DIF_veResForce,20,12,little_endian,True,0.0005,0,-1.024,1.0235,G,DIF_debugSelector,[41],{},,swapped with 7D5 in old firmware,0,{}
Model3CAN.dbc.txt,0x757,ID757DIF_debug,8,DIF_oilPumpPressureEstimateMax,24,8,little_endian,False,2,0,0,500,kPa,DIF_debugSelector,[46],"{""255"": ""SNA""}",,swapped with 7D5 in old firmware,0,{}
Model3CAN.dbc.txt,0x757,ID757DIF_debug,8,DIF_oilPumpPressureExpectedMin,32,8,little_endian,False,2,0,0,500,kPa,DIF_debugSelector,[46],"{""255"": ""SNA""}",,swapped with 7D5 in old firmware,0,{}
Model3CAN.dbc.txt,0x757,ID757DIF_debug,8,DIF_brakeSwitchNO,62,1,little_endian,False,1,0,0,1,,DIF_debugSelector,[42],{},,swapped with 7D5 in old firmware,0,{}
Model3CAN.dbc.txt,0x757,ID757DIF_debug,8,DIF_brakeSwitchNC,63,1,little_endian,False,1,0,0,1,,DIF_debugSelector,[42],{},,swapped with 7D5 in old firmware,0,{}
Model3CAN.dbc.txt,0x221,ID221VCFRONT_LVPowerState,8,VCFRONT_iBoosterLVState,24,2,little_endian,False,1,0,0,3,,VCFRONT_LVPowerStateIndex,[0],"{""3"": ""LV_FAULT"", ""2"": ""LV_GOING_DOWN"", ""0"": ""LV_OFF"", ""1"": ""LV_ON""}",,,3399,"{""8"": 3399}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterState,8,2,little_endian,False,1,0,0,2,,VCFRONT_eFuseDebugStatusIndex,[3],"{""2"": ""EFUSE_STATE_LOCKED_OUT"", ""0"": ""EFUSE_STATE_OFF"", ""1"": ""EFUSE_STATE_ON""}",,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterFault,10,1,little_endian,False,1,0,0,1,,VCFRONT_eFuseDebugStatusIndex,[3],{},,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterSelfTestResult,11,4,little_endian,False,1,0,0,11,,VCFRONT_eFuseDebugStatusIndex,[3],"{""4"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_EFUSE_OUTPUT_SHORT"", ""8"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_ENABLE_HIGH_MALFUNCTION"", ""6"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_ENABLE_LOW_MALFUNCTION"", ""10"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_NOT_LATCHED"", ""7"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_POWER_FET_CHANNEL_OPEN"", ""5"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_POWER_FET_STUCK_ON"", ""3"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_RAILS_UNSTABLE"", ""9"": ""EFUSE_SELF_TEST_EFUSE_RESULT_FAILED_TURN_OFF_PATH_TOO_SLOW"", ""0"": ""EFUSE_SELF_TEST_EFUSE_RESULT_NOT_RUN"", ""2"": ""EFUSE_SELF_TEST_EFUSE_RESULT_PASSED"", ""1"": ""EFUSE_SELF_TEST_EFUSE_RESULT_RUNNING"", ""11"": ""EFUSE_SELF_TEST_EFUSE_RESULT_SKIPPED""}",,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterTemp,15,11,little_endian,False,0.125,-40,-40,150,C,VCFRONT_eFuseDebugStatusIndex,[3],{},,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterVoltage,31,16,little_endian,False,0.1,0,0,6553.5,V,VCFRONT_eFuseDebugStatusIndex,[3],{},,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2F1,ID2F1VCFRONT_eFuseDebugStatus,8,VCFRONT_iBoosterCurrent,47,16,little_endian,False,0.1,0,0,6553.5,A,VCFRONT_eFuseDebugStatusIndex,[3],{},,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x2E1,ID2E1VCFRONT_status,8,VCFRONT_iBoosterWakeLine,3,1,little_endian,False,1,0,0,1,,VCFRONT_statusIndex,[1],{},,,10623,"{""8"": 10623}"
Model3CAN.dbc.txt,0x2E1,ID2E1VCFRONT_status,8,VCFRONT_iBoosterStateDBG,5,3,little_endian,False,1,0,0,4,,VCFRONT_statusIndex,[1],"{""4"": ""IBOOSTER_FORCE_OFF"", ""2"": ""IBOOSTER_GOING_DOWN"", ""0"": ""IBOOSTER_OFF"", ""1"": ""IBOOSTER_ON"", ""3"": ""IBOOSTER_WRITING_DATA_SHUTDOWN""}",,,10623,"{""8"": 10623}"
Model3CAN.dbc.txt,0x2E1,ID2E1VCFRONT_status,8,VCFRONT_pressureRefrigSuction,32,7,little_endian,False,0.125,0,0,11.5,bar,VCFRONT_statusIndex,[3],"{""127"": ""SNA""}",,,10623,"{""8"": 10623}"
Model3CAN.dbc.txt,0x2E1,ID2E1VCFRONT_status,8,VCFRONT_pressureRefrigDischarge,40,8,little_endian,False,0.125,0,0,31.75,bar,VCFRONT_statusIndex,[3],"{""255"": ""SNA""}",,,10623,"{""8"": 10623}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_estPressureLiq,5,7,little_endian,False,0.25,0,0,31.75,bar,VCFRONT_logging1HzIndex,[10],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_hpForceScavenge,5,1,little_endian,False,1,0,0,1,,VCFRONT_logging1HzIndex,[16],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_condenserPressureLimit,8,6,little_endian,False,0.16,10,10,20,bar,VCFRONT_logging1HzIndex,[1],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_dischargePressureTarget,8,7,little_endian,False,0.25,0,0,26,bar,VCFRONT_logging1HzIndex,[14],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_estPressureSuct,12,7,little_endian,False,0.125,0,0,11.5,bar,VCFRONT_logging1HzIndex,[10],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_estPressureDisch,19,7,little_endian,False,0.25,0,0,31.75,bar,VCFRONT_logging1HzIndex,[10],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_pressureRefrigDischEst,24,5,little_endian,False,1,0,0,31,bar,VCFRONT_logging1HzIndex,[16],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_suctionPressureTarget,32,6,little_endian,False,0.15,0,0,8,bar,VCFRONT_logging1HzIndex,[14],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_dischargePressureLimit,48,7,little_endian,False,0.25,0,0,26,bar,VCFRONT_logging1HzIndex,[19],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x381,ID381VCFRONT_logging1Hz,8,VCFRONT_pressureRefrigSuctionEst,51,7,little_endian,False,0.12,0,0,14.36,bar,VCFRONT_logging1HzIndex,[16],{},,,4721,"{""8"": 4721}"
Model3CAN.dbc.txt,0x186,ID186DIF_torque,8,DIF_slavePedalPos,56,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",,,0,{}
Model3CAN.dbc.txt,0x396,ID396FrontOilPump,8,FrontOilPumpPressureEstimate396,40,8,little_endian,False,2,0,0,500,kPa,,,{},,swapped with 395 in old firmware,0,{}
Model3CAN.dbc.txt,0x396,ID396FrontOilPump,8,FrontOilPumpPressureExpected396,48,8,little_endian,False,2,0,0,500,kPa,,,{},,swapped with 395 in old firmware,0,{}
Model3CAN.dbc.txt,0x395,ID395DIR_oilPump,8,DIR_oilPumpPressureEstimate,40,8,little_endian,False,2,0,0,500,kPa,,,{},,swapped with 396 in old firmware,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x395,ID395DIR_oilPump,8,DIR_oilPumpPressureExpected,48,8,little_endian,False,2,0,0,500,kPa,,,{},,swapped with 396 in old firmware,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x395,ID395DIR_oilPump,8,DIR_oilPumpPressureResidual,56,8,little_endian,False,4,-500,-500,500,kPa,,,{},,swapped with 396 in old firmware,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueFrL,0,12,little_endian,False,2,0,0,8190,Nm,,,"{""4095"": ""SNA""}",,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueFrR,12,12,little_endian,False,2,0,0,8190,Nm,,,"{""4095"": ""SNA""}",,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueReL,24,12,little_endian,False,2,0,0,8190,Nm,,,"{""4095"": ""SNA""}",,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueReR,36,12,little_endian,False,2,0,0,8190,Nm,,,"{""4095"": ""SNA""}",,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueQF,50,1,little_endian,False,1,0,0,1,,,,"{""1"": ""IN_SPEC"", ""0"": ""UNDEFINABLE_ACCURACY""}",,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueCounter,52,4,little_endian,False,1,0,0,15,,,,{},,,0,{}
Model3CAN.dbc.txt,0x185,ID185ESP_brakeTorque,8,ESP_brakeTorqueChecksum,56,8,little_endian,False,1,0,0,255,,,,{},,,0,{}
Model3CAN.dbc.txt,0x3C2,ID3C2VCLEFT_switchStatus,8,VCLEFT_brakeSwitchPressed,4,1,little_endian,False,1,0,0,1,,VCLEFT_switchStatusIndex,[0],{},,,3408,"{""8"": 3408}"
Model3CAN.dbc.txt,0x3C2,ID3C2VCLEFT_switchStatus,8,VCLEFT_brakePressed,60,1,little_endian,False,1,0,0,1,,VCLEFT_switchStatusIndex,[0],{},,,3408,"{""8"": 3408}"
Model3CAN.dbc.txt,0x293,ID293UI_chassisControl,8,UI_parkBrakeRequest,5,2,little_endian,False,1,0,0,3,,,,"{""0"": ""PARK_BRAKE_REQUEST_IDLE"", ""1"": ""PARK_BRAKE_REQUEST_PRESSED"", ""3"": ""PARK_BRAKE_REQUEST_SNA""}",,,340,"{""8"": 340}"
Model3CAN.dbc.txt,0x293,ID293UI_chassisControl,8,UI_pedalSafetyEnable,42,2,little_endian,False,1,0,0,3,,,,"{""0"": ""PEDAL_SAFETY_OFF"", ""1"": ""PEDAL_SAFETY_ON"", ""3"": ""SNA""}",,,340,"{""8"": 340}"
Model3CAN.dbc.txt,0x321,ID321VCFRONT_sensors,8,VCFRONT_brakeFluidLevel,22,2,little_endian,False,1,0,0,2,,,,"{""1"": ""LOW"", ""2"": ""NORMAL"", ""0"": ""SNA""}",,,170,"{""8"": 170}"
Model3CAN.dbc.txt,0x201,ID201VCFRONT_loggingAndVitals10Hz,8,VCFRONT_pressureRefrigLiquid,40,8,little_endian,False,0.125,0,0,31.75,bar,VCFRONT_loggingAndVitals10HzInde,[1],"{""255"": ""SNA""}",,,6799,"{""8"": 6799}"
Model3CAN.dbc.txt,0x201,ID201VCFRONT_loggingAndVitals10Hz,8,VCFRONT_pressureRefrigSuctionVit,46,7,little_endian,False,0.125,0,0,11.5,bar,VCFRONT_loggingAndVitals10HzInde,[2],"{""127"": ""SNA""}",,,6799,"{""8"": 6799}"
Model3CAN.dbc.txt,0x201,ID201VCFRONT_loggingAndVitals10Hz,8,VCFRONT_pressureRefrigDischargeV,53,8,little_endian,False,0.125,0,0,31.75,bar,VCFRONT_loggingAndVitals10HzInde,[2],"{""255"": ""SNA""}",,,6799,"{""8"": 6799}"
Model3CAN.dbc.txt,0x118,ID118DriveSystemStatus,8,DI_brakePedalState,19,2,little_endian,False,1,0,0,2,,,,"{""2"": ""INVALID"", ""0"": ""OFF"", ""1"": ""ON""}",Brake Pedal,,16998,"{""8"": 16998}"
Model3CAN.dbc.txt,0x118,ID118DriveSystemStatus,8,DI_regenLight,26,1,little_endian,False,1,0,0,1,,,,{},Regen Brake,,16998,"{""8"": 16998}"
Model3CAN.dbc.txt,0x118,ID118DriveSystemStatus,8,DI_accelPedalPos,32,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",Pedal Position,,16998,"{""8"": 16998}"
Model3CAN.dbc.txt,0x108,ID108DIR_torque,8,DIR_slavePedalPos,56,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x31F,ID31FTPMSsensors,8,TPMSFLpressure31F,0,8,little_endian,False,0.025,0,0,6.375,bar,,,{},,,0,{}
Model3CAN.dbc.txt,0x31F,ID31FTPMSsensors,8,TPMSFRpressure31F,16,8,little_endian,False,0.025,0,0,6.375,bar,,,{},,,0,{}
Model3CAN.dbc.txt,0x31F,ID31FTPMSsensors,8,TPMSRLpressure31F,32,8,little_endian,False,0.025,0,0,6.375,bar,,,{},,,0,{}
Model3CAN.dbc.txt,0x31F,ID31FTPMSsensors,8,TPMSRRpressure31F,48,8,little_endian,False,0.025,0,0,6.375,bar,,,{},,,0,{}
Model3CAN.dbc.txt,0x3FE,ID3FEbrakeTemps,5,BrakeTempFL3FE,0,10,little_endian,False,1,-40,,,C,,,{},,Brake Temps Estimated,170,"{""8"": 170}"
Model3CAN.dbc.txt,0x3FE,ID3FEbrakeTemps,5,BrakeTempFR3FE,10,10,little_endian,False,1,-40,,,C,,,{},,Brake Temps Estimated,170,"{""8"": 170}"
Model3CAN.dbc.txt,0x3FE,ID3FEbrakeTemps,5,BrakeTempRL3FE,20,10,little_endian,False,1,-40,,,C,,,{},,Brake Temps Estimated,170,"{""8"": 170}"
Model3CAN.dbc.txt,0x3FE,ID3FEbrakeTemps,5,BrakeTempRR3FE,30,10,little_endian,False,1,-40,,,C,,,{},,Brake Temps Estimated,170,"{""8"": 170}"
Model3CAN.dbc.txt,0x7FF,ID7FFcarConfig,8,GTW_xcpIbst,15,1,little_endian,False,1,0,0,1,,GTW_carConfigMultiplexer,[2],"{""0"": ""FALSE"", ""1"": ""TRUE""}",,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x7FF,ID7FFcarConfig,8,GTW_brakeLineSwitchType,39,1,little_endian,False,1,0,0,1,,GTW_carConfigMultiplexer,[3],"{""0"": ""DI_VC_SHARED"", ""1"": ""VC_ONLY""}",,,1700,"{""8"": 1700}"
Model3CAN.dbc.txt,0x7FF,ID7FFcarConfig,8,GTW_brakeHWType,59,2,little_endian,False,1,0,0,3,,GTW_carConfigMultiplexer,[2],"{""1"": ""BREMBO_LARGE_P42_BREMBO_44MOC"", ""3"": ""BREMBO_LARGE_P42_BREMBO_LARGE_44MOC"", ""2"": ""BREMBO_LARGE_P42_MANDO_43MOC"", ""0"": ""BREMBO_P42_MANDO_43MOC""}",,,1700,"{""8"": 1700}"
tesla_can (1).dbc,0x370,EPAS_sysStatus,8,EPAS_steeringRackForce,1,10,big_endian,False,50,-25575,,,N,,,"{""1022"": ""NOT_IN_SPEC"", ""1023"": ""SNA""}",,,0,{}
tesla_can (1).dbc,0x131,EPAS3P_sysStatus,8,EPAS_steeringRackForce,1,10,big_endian,False,50,-25575,-25575,25575,N,,,{},,,0,{}
tesla_can (1).dbc,0x108,DI_torque1,8,DI_pedalPos,48,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",,,1700,"{""8"": 1700}"
tesla_can (1).dbc,0x118,DI_torque2,6,DI_brakePedal,15,1,little_endian,False,1,0,,,,,,"{""1"": ""Applied"", ""0"": ""Not_applied""}",,,16998,"{""8"": 16998}"
tesla_can (1).dbc,0x118,DI_torque2,6,DI_brakePedalState,36,2,little_endian,False,1,0,,,,,,"{""3"": ""SNA"", ""2"": ""INVALID"", ""1"": ""ON"", ""0"": ""OFF""}",,,16998,"{""8"": 16998}"
tesla_can (1).dbc,0x135,ESP_135h,5,ESP_brakeDiscWipingActive,4,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""INACTIVE""}",,,0,{}
tesla_can (1).dbc,0x135,ESP_135h,5,ESP_brakeLamp,3,1,big_endian,False,1,0,-1,2,,,,"{""0"": ""OFF"", ""1"": ""ON""}",,,0,{}
tesla_can (1).dbc,0x135,ESP_135h,5,ESP_absBrakeEvent,2,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""NOT_ACTIVE""}",,,0,{}
tesla_can (1).dbc,0x135,ESP_135h,5,ESP_hydraulicBoostEnabled,30,1,big_endian,False,1,0,0,1,,,,{},,,0,{}
tesla_can (1).dbc,0x283,BODY_R1,8,MPkBrk_Stat,28,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ENGG"", ""0"": ""RELS""}",,,1699,"{""6"": 1699}"
tesla_can (1).dbc,0x218,MCU_chassisControl,8,MCU_parkBrakeRequest,1,2,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_can (1).dbc,0x218,MCU_chassisControl,8,MCU_pedalSafetyEnable,22,2,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_can (1).dbc,0x348,GTW_status,8,GTW_brakePressed,1,1,big_endian,False,1,0,0,1,,,,{},,,170,"{""8"": 170}"
tesla_can (1).dbc,0x398,GTW_carConfig,8,GTW_brakeHwType,59,2,big_endian,False,1,0,0,2,,,,{},,,0,{}
tesla_can (1).dbc,0x2B8,UI_radarMapData,8,UI_radarEnableBraking,17,1,little_endian,False,1,0,0,1,,,,{},,,0,{}
tesla_can (1).dbc,0x20A,BrakeMessage,8,driverBrakeStatus,2,2,little_endian,False,1,0,0,3,,,,"{""2"": ""APPLIED"", ""1"": ""NOT_APPLIED""}",,,170,"{""6"": 170}"
tesla_can (1).dbc,0x399,AutopilotStatus,8,DAS_autoparkWaitingForBrake,26,1,little_endian,False,1,0,0,1,,,,{},,,170,"{""3"": 170}"
tesla_can.dbc,0x370,EPAS_sysStatus,8,EPAS_steeringRackForce,1,10,big_endian,False,50,-25575,,,N,,,"{""1022"": ""NOT_IN_SPEC"", ""1023"": ""SNA""}",,,0,{}
tesla_can.dbc,0x108,DI_torque1,8,DI_pedalPos,48,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",,,1700,"{""8"": 1700}"
tesla_can.dbc,0x118,DI_torque2,6,DI_brakePedal,15,1,little_endian,False,1,0,,,,,,"{""1"": ""Applied"", ""0"": ""Not_applied""}",,,16998,"{""8"": 16998}"
tesla_can.dbc,0x118,DI_torque2,6,DI_brakePedalState,36,2,little_endian,False,1,0,,,,,,"{""3"": ""SNA"", ""2"": ""INVALID"", ""1"": ""ON"", ""0"": ""OFF""}",,,16998,"{""8"": 16998}"
tesla_can.dbc,0x135,ESP_135h,5,ESP_brakeDiscWipingActive,4,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""INACTIVE""}",,,0,{}
tesla_can.dbc,0x135,ESP_135h,5,ESP_brakeLamp,3,1,big_endian,False,1,0,-1,2,,,,"{""0"": ""OFF"", ""1"": ""ON""}",,,0,{}
tesla_can.dbc,0x135,ESP_135h,5,ESP_absBrakeEvent,2,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""NOT_ACTIVE""}",,,0,{}
tesla_can.dbc,0x135,ESP_135h,5,ESP_hydraulicBoostEnabled,30,1,big_endian,False,1,0,0,1,,,,{},,,0,{}
tesla_can.dbc,0x283,BODY_R1,8,MPkBrk_Stat,28,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ENGG"", ""0"": ""RELS""}",,,1699,"{""6"": 1699}"
tesla_can.dbc,0x218,MCU_chassisControl,8,MCU_parkBrakeRequest,1,2,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_can.dbc,0x218,MCU_chassisControl,8,MCU_pedalSafetyEnable,22,2,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_can.dbc,0x348,GTW_status,8,GTW_brakePressed,1,1,big_endian,False,1,0,0,1,,,,{},,,170,"{""8"": 170}"
tesla_can.dbc,0x398,GTW_carConfig,8,GTW_brakeHwType,59,2,big_endian,False,1,0,0,2,,,,{},,,0,{}
tesla_can.dbc,0x2B8,UI_radarMapData,8,UI_radarEnableBraking,17,1,little_endian,False,1,0,0,1,,,,{},,,0,{}
tesla_can.dbc,0x20A,BrakeMessage,8,driverBrakeStatus,2,2,little_endian,False,1,0,0,3,,,,"{""2"": ""APPLIED"", ""1"": ""NOT_APPLIED""}",,,170,"{""6"": 170}"
tesla_can.dbc,0x399,AutopilotStatus,8,DAS_autoparkWaitingForBrake,26,1,little_endian,False,1,0,0,1,,,,{},,,170,"{""3"": 170}"
tesla_can.dbc.txt,0x370,EPAS_sysStatus,8,EPAS_steeringRackForce,1,10,big_endian,False,50,-25575,,,N,,,"{""1022"": ""NOT_IN_SPEC"", ""1023"": ""SNA""}",,,0,{}
tesla_can.dbc.txt,0x108,DI_torque1,8,DI_pedalPos,48,8,little_endian,False,0.4,0,0,100,%,,,"{""255"": ""SNA""}",,,1700,"{""8"": 1700}"
tesla_can.dbc.txt,0x118,DI_torque2,6,DI_brakePedal,15,1,little_endian,False,1,0,,,,,,"{""1"": ""Applied"", ""0"": ""Not_applied""}",,,16998,"{""8"": 16998}"
tesla_can.dbc.txt,0x118,DI_torque2,6,DI_brakePedalState,36,2,little_endian,False,1,0,,,,,,"{""3"": ""SNA"", ""2"": ""INVALID"", ""1"": ""ON"", ""0"": ""OFF""}",,,16998,"{""8"": 16998}"
tesla_can.dbc.txt,0x135,ESP_135h,5,ESP_brakeDiscWipingActive,4,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""INACTIVE""}",,,0,{}
tesla_can.dbc.txt,0x135,ESP_135h,5,ESP_brakeLamp,3,1,big_endian,False,1,0,-1,2,,,,"{""0"": ""OFF"", ""1"": ""ON""}",,,0,{}
