time_s,can_id,raw_hex,asc_dlc,raw_start38,onyx_start38_kw,raw_start40,model3can_start40_kw
208.191100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.289800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.391200,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.491400,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.591100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.691800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.790900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
208.892800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
208.991800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.091100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.191100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.291100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.390900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.491300,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.590100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.691200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.791100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.892700,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
209.991100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.090800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.191100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.291700,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.391300,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.491000,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.591100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.691000,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.791400,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.893000,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
210.991900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.091100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.191100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.291200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.391200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.491200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.591400,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.690800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.791200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.892800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
211.990800,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.090900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.191200,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.290100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.390900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.491100,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.590900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.690900,0x212,59 dc 5d 41 03 48 52 53,8,288,36.0,584,73.0
212.790900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
212.892800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
212.990900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.090900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.190900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.290900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.390900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.490900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.590200,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.690900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.791100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.892800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
213.990900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.090900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.191100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.290900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.390800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.490900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.590900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.691100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.791000,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.892800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
214.990900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.090900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.190900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.290900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.390900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.490900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.590900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.690900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.790900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.892800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
215.991900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.090900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.190900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.290000,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.391100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.491800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.591100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.690800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.791100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.892900,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
216.992100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.091100,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.191000,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.291200,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.391000,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.491000,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.590700,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.690800,0x212,59 1c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.791000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.892900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
217.992000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.091000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.191100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.290800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.390800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.491000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.591000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.691900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.791700,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.892900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
218.990900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.091100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.191300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.291200,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.390900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.491100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.591300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.691300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.791200,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.893200,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
219.992900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.091400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.191400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.290700,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.391500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.491700,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.591700,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.691500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.791800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.893300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
220.992500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.091800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.191800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.291800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.391800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.491800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.591800,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.691400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.791500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.893300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
221.992500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.091500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.191500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.290600,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.392500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.492900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.592500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.692400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.791500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.893400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
222.992500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.091500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.191600,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.291600,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.391500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.491900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.592900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.691900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.792000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.893500,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
223.992900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.091900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.192000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.291900,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.391100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.492000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.592000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.692000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.792400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.894400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
224.993200,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.091100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.192100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.292100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.392100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.493400,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.592100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.692100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.792300,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.893700,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
225.993100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.092100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.192100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.292100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.393100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.491000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.592100,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.692000,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.792200,0x212,59 5c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.893900,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
226.993100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.093000,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.192500,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.292100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.392100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.492200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.593500,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.692200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.792200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.893900,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
227.993200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.092200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.192300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.292500,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.392300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.492100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.591300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.692200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.792300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.894000,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
228.992200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.092200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.192300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.291100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.393100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.492300,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.593200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.693100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.793200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.893900,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
229.992400,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.092200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.192100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.293100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.393100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.492200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.593100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.691000,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.792200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.893700,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
230.993200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.093100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.193200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.292100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.392200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.493200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.593100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.693100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.793200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.894100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
231.992200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.093100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.193100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.293100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.393100,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.493200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.593200,0x212,59 9c 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.693000,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.791200,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.894200,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
232.993300,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
233.092300,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
233.192600,0x212,59 dc 5e 41 03 48 52 53,8,288,36.0,584,73.0
