time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source
576.013800,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.024500,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.033900,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.044400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.053800,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.064500,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.073800,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.084400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.093800,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.104400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.113800,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.124500,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.133900,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.144400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.153800,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.164600,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.173800,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.184600,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.193700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.204400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.213800,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.224500,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.233900,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.244400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.253700,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.264500,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.273800,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.284600,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.293800,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.304400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.313800,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.324500,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.333900,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.344400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.353900,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.364600,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.373700,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.384600,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.393700,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.404400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.413800,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.424500,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.434000,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.444500,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.453900,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.464600,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.473700,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.484600,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.493700,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.504400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.513800,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.524700,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.533700,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.544400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.553900,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.564500,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.573700,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.584600,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.593700,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.604400,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.613800,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.624600,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.634000,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.644400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.653700,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.664500,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.673700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.684600,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.693700,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.704400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.713800,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.724600,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.733700,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.744400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.753700,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.764600,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.773700,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.784500,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.793700,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.804400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.813800,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.824400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.833700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
576.844400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
576.853700,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
576.864500,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
576.873700,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
576.884400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
576.893700,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
576.904400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
576.913800,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
576.924600,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
576.933900,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
576.944400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
576.953700,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
576.964500,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
576.973700,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
576.984400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
576.993700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.004400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.013700,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.024600,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.033800,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.044400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.053700,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.064500,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.073700,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.084400,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.093700,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.104400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.113700,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.124400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.133800,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.144400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.153700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.164400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.173600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.184400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.193700,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.204300,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.213600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.224400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.233800,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.244400,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.253600,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.264500,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.273700,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.284400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.293700,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.304300,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.313700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.324400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.333800,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.344400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.353700,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.364400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.373600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.384400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.393700,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.404300,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.413900,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.424400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.433800,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.444300,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.453600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.464600,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.473600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.484300,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.493600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.504300,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.513600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.524400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.533800,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.544400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.553600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.564500,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.573800,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.584300,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.593600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.604300,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.613600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.624400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.633700,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.644400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.653600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.664500,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.673900,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.684300,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.693600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.704300,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.713600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.724400,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.733700,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.744300,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.753600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.764400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.773600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.784500,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.793600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.804300,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.813600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.824400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.833800,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
577.844300,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
577.853600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
577.864500,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
577.873600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
577.884300,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
577.893600,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
577.904300,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
577.913600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
577.924400,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
577.933800,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
577.944400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
577.953600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
577.964500,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
577.973600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
577.984400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
577.993600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.004300,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.013600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.024400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.033800,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.044300,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.053600,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.064500,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.073600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.084500,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.093600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
578.104300,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
578.113600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
578.124400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
578.133800,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
578.144300,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
578.153600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.164400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.173600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.184400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.193600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.204300,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.213600,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.224400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.233600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.244300,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.253600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
578.264400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
578.273600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
578.284300,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
578.293600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
578.304300,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
578.313600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.324400,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.333600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.344300,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.353600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.364400,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.373700,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.384400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.393600,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.404300,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.413700,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
578.424400,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
578.433600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
578.444500,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
578.453600,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
578.464600,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
578.473600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.484500,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.493600,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.504300,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.513600,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.524500,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.533500,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.544300,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.553500,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.564300,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.573600,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
578.584500,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
578.593600,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
578.604400,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
578.613500,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
578.624400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
578.633600,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.644300,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.653500,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.664400,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.673500,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.684300,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.693500,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.704200,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.713500,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.724500,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.733500,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
578.744300,DI_brakePedalState,0x118,8,ff 6c 32 00 00 48 00 00,INVALID,ONYX
578.753500,DI_brakePedalState,0x118,8,00 6d 32 00 00 48 00 00,INVALID,ONYX
578.764500,DI_brakePedalState,0x118,8,01 6e 32 00 00 48 00 00,INVALID,ONYX
578.773500,DI_brakePedalState,0x118,8,02 6f 32 00 00 48 00 00,INVALID,ONYX
578.784400,DI_brakePedalState,0x118,8,f3 60 32 00 00 48 00 00,INVALID,ONYX
578.793500,DI_brakePedalState,0x118,8,f4 61 32 00 00 48 00 00,INVALID,ONYX
578.804200,DI_brakePedalState,0x118,8,f5 62 32 00 00 48 00 00,INVALID,ONYX
578.813500,DI_brakePedalState,0x118,8,f6 63 32 00 00 48 00 00,INVALID,ONYX
578.824500,DI_brakePedalState,0x118,8,f7 64 32 00 00 48 00 00,INVALID,ONYX
578.833500,DI_brakePedalState,0x118,8,f8 65 32 00 00 48 00 00,INVALID,ONYX
578.844200,DI_brakePedalState,0x118,8,f9 66 32 00 00 48 00 00,INVALID,ONYX
578.853500,DI_brakePedalState,0x118,8,fa 67 32 00 00 48 00 00,INVALID,ONYX
578.864400,DI_brakePedalState,0x118,8,fb 68 32 00 00 48 00 00,INVALID,ONYX
578.873500,DI_brakePedalState,0x118,8,fc 69 32 00 00 48 00 00,INVALID,ONYX
578.884200,DI_brakePedalState,0x118,8,fd 6a 32 00 00 48 00 00,INVALID,ONYX
578.893500,DI_brakePedalState,0x118,8,fe 6b 32 00 00 48 00 00,INVALID,ONYX
