time_s,source_time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source
242.103300,242.103300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.203300,242.203300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.303300,242.303300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.403300,242.403300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.503300,242.503300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.603300,242.603300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.703300,242.703300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.803400,242.803400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
242.903400,242.903400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.003400,243.003400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.103400,243.103400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.203400,243.203400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.303400,243.303400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.403400,243.403400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.503400,243.503400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.603400,243.603400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.703400,243.703400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.803400,243.803400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
243.903400,243.903400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.003400,244.003400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.103400,244.103400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.203400,244.203400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.303500,244.303500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.403500,244.403500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.503500,244.503500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.603500,244.603500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.703500,244.703500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.803500,244.803500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
244.903500,244.903500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.003500,245.003500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.103500,245.103500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.203500,245.203500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.303500,245.303500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.403500,245.403500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.503500,245.503500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.603500,245.603500,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.703600,245.703600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.803600,245.803600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
245.903600,245.903600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.003600,246.003600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.103600,246.103600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.203600,246.203600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.303600,246.303600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.403600,246.403600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.503600,246.503600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.603600,246.603600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.703600,246.703600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.803600,246.803600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
246.903600,246.903600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.003600,247.003600,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.103700,247.103700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.203700,247.203700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.303700,247.303700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.403700,247.403700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.503700,247.503700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.603700,247.603700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.703700,247.703700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.803700,247.803700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
247.903700,247.903700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.003700,248.003700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.103700,248.103700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.203700,248.203700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.303700,248.303700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.403700,248.403700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.503700,248.503700,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.603800,248.603800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.703800,248.703800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.803800,248.803800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
248.903800,248.903800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.003800,249.003800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.103800,249.103800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.203800,249.203800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.303800,249.303800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.403800,249.403800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.503800,249.503800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.603800,249.603800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.703800,249.703800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.803800,249.803800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
249.903800,249.903800,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.003900,250.003900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.103900,250.103900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.203900,250.203900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.303900,250.303900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.403900,250.403900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.503900,250.503900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.603900,250.603900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.703900,250.703900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.803900,250.803900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
250.903900,250.903900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.003900,251.003900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.103900,251.103900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.203900,251.203900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.303900,251.303900,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.404000,251.404000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.504000,251.504000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.604000,251.604000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.704000,251.704000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.804000,251.804000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
251.904000,251.904000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.004000,252.004000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.104000,252.104000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.204000,252.204000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.304000,252.304000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.404000,252.404000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.504000,252.504000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.604000,252.604000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.704000,252.704000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.804000,252.804000,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
252.904100,252.904100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.004100,253.004100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.104100,253.104100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.204100,253.204100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.304100,253.304100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.404100,253.404100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.504100,253.504100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.604100,253.604100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.704100,253.704100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.804100,253.804100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
253.904100,253.904100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.004100,254.004100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.104100,254.104100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.205100,254.205100,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.304200,254.304200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.404200,254.404200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.504200,254.504200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.604200,254.604200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.704200,254.704200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.804200,254.804200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
254.904200,254.904200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.004200,255.004200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.104200,255.104200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.204200,255.204200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.304200,255.304200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.404200,255.404200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.504200,255.504200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.604200,255.604200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.704200,255.704200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.804300,255.804300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
255.904300,255.904300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.004300,256.004300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.104300,256.104300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.205200,256.205200,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.304300,256.304300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.404300,256.404300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.504300,256.504300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.604300,256.604300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.704300,256.704300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.804300,256.804300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
256.904300,256.904300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.004300,257.004300,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.104400,257.104400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.204400,257.204400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.304400,257.304400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.404400,257.404400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.504400,257.504400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.604400,257.604400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.704400,257.704400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.804400,257.804400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
257.904400,257.904400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
258.004400,258.004400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
258.104400,258.104400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
258.204400,258.204400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
258.304400,258.304400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
258.404400,258.404400,VCSEC_vehicleLockStatus,0x339,8,00 21 fc 00 80 08 80 0f,ACTIVE_NFC_LOCKED,input/tesla_model3_ONYX.dbc
